price,baths,beds,dogs_allowed,comes_furnished,type,sqfeet,parking_options,laundry_options,state,lat,long,id
685,1,1,0,0,apartment,600,off-street parking,laundry in bldg,ia,41.682,'-93.779,7035679995
1620,1,1,0,0,apartment,870,off-street parking,w/d in unit,pa,40.6887,'-75.1549,7035688560
1500,1,1,0,0,apartment,870,off-street parking,w/d in unit,pa,40.689,'-75.1554,7035688707
695,1,1,0,0,apartment,375,street parking,no laundry on site,in,41.6087,'-86.7232,7035692336
1350,1,1,0,0,apartment,830,off-street parking,w/d in unit,pa,40.325,'-75.9442,7035704563
1295,1,1,0,1,condo,500,carport,laundry in bldg,tx,29.7337,'-95.4991,7035706155
460,1,1,0,0,apartment,700,off-street parking,w/d hookups,wi,44.2668,'-88.3387,7035708270
250,1,1,0,0,duplex,550,off-street parking,laundry in bldg,la,30.2613,'-93.2688,7035711269
899,1,1,0,0,apartment,560,off-street parking,laundry on site,pa,40.4712,'-79.9252,7035715314
585,1,1,0,0,apartment,600,off-street parking,laundry in bldg,va,37.4125,'-79.9211,7035717587
730,1,1,0,0,apartment,695,off-street parking,laundry on site,va,36.9188,'-76.2893,7035721643
645,1,1,0,0,apartment,754,off-street parking,laundry on site,ms,32.3055,'-90.2309,7035726371
595,1,1,0,0,apartment,552,off-street parking,laundry on site,ms,32.3055,'-90.2309,7035727195
1470,1,1,0,0,apartment,750,attached garage,laundry in bldg,nh,43.0224,'-71.4819,7035734859
705,1,1,0,0,apartment,900,off-street parking,w/d hookups,ms,32.3932,'-90.163,7035734966
1625,1,1,0,1,in-law,700,off-street parking,w/d in unit,ga,33.9435,'-84.3223,7035737674
775,1,1,0,0,apartment,450,off-street parking,laundry on site,ny,43.0043,'-78.8902,7035737693
750,1,1,0,0,cottage/cabin,670,off-street parking,w/d hookups,in,39.8927,'-86.138,7035739175
1700,1,1,0,0,apartment,820,detached garage,w/d in unit,nd,46.8394,'-100.784,7035743294
705,1,1,0,0,apartment,900,off-street parking,w/d hookups,ms,32.3932,'-90.163,7035743490
995,1,1,0,1,apartment,850,attached garage,w/d in unit,id,47.6772,'-116.793,7035745334
975,1,1,0,0,apartment,750,off-street parking,laundry in bldg,mn,46.8029,'-92.119,7035747197
675,1,1,0,0,apartment,550,off-street parking,laundry in bldg,il,42.2413,'-89.026,7035748682
605,1,1,0,0,apartment,550,off-street parking,laundry in bldg,il,42.2413,'-89.026,7035749937
485,1,1,0,0,apartment,750,off-street parking,laundry on site,ks,39.0405,'-95.7178,7035752552
485,1,1,0,0,apartment,750,off-street parking,laundry on site,ks,39.0405,'-95.7178,7035753012
625,1,1,0,0,apartment,700,off-street parking,laundry in bldg,il,42.2465,'-89.0571,7035753879
705,1,1,0,0,apartment,900,off-street parking,w/d hookups,ms,32.3932,'-90.163,7035754300
485,1,1,0,0,apartment,750,off-street parking,laundry on site,ks,39.0405,'-95.7178,7035755357
750,1,1,0,0,apartment,700,off-street parking,laundry in bldg,il,42.2465,'-89.0571,7035758013
533,1,1,0,0,apartment,331,off-street parking,laundry on site,al,30.6796,'-88.1937,7035760422
1200,1,1,0,1,apartment,506,off-street parking,laundry in bldg,mi,42.2392,'-85.5356,7035762070
1000,1,1,0,0,apartment,500,off-street parking,laundry in bldg,nh,43.2027,'-71.0377,7035762248
510,1,1,0,1,apartment,300,off-street parking,laundry in bldg,nd,48.2602,'-101.297,7035763678
325,1,1,0,1,apartment,300,off-street parking,laundry in bldg,nd,48.2602,'-101.297,7035763837
175,1,1,0,1,apartment,300,off-street parking,laundry in bldg,nd,48.2602,'-101.297,7035764116
550,1,1,0,0,condo,1152,off-street parking,w/d in unit,nc,36.1428,'-80.3069,7035764208
750,1,1,0,0,apartment,650,street parking,no laundry on site,la,29.9326,'-90.1327,7035767812
1450,1,1,0,0,apartment,820,off-street parking,w/d in unit,ny,41.1085,'-74.0584,7035768870
565,1,1,0,0,apartment,665,off-street parking,w/d hookups,in,39.7964,'-86.0756,7035769730
579,1,1,0,1,apartment,1091,off-street parking,w/d in unit,pa,41.0115,'-76.4384,7035770791
2047,1,1,0,0,apartment,964,off-street parking,w/d in unit,ma,42.375,'-71.5582,7035771210
475,1,1,0,0,apartment,540,off-street parking,laundry on site,la,32.5449,'-93.7038,7035776516
650,1,1,0,0,apartment,550,off-street parking,laundry on site,nc,35.5376,'-82.7001,7035782819
475,1,1,0,1,apartment,300,off-street parking,laundry in bldg,ga,32.7885,'-83.6683,7035784663
185,1,1,0,1,apartment,300,off-street parking,laundry in bldg,ga,32.7885,'-83.6683,7035784823
325,1,1,0,1,apartment,300,off-street parking,laundry in bldg,ga,32.7885,'-83.6683,7035785009
779,1,1,0,0,apartment,550,off-street parking,laundry on site,tn,35.8456,'-86.3903,7035787806
660,1,1,0,0,apartment,600,off-street parking,laundry in bldg,pa,42.0672,'-80.0898,7035789471
675,1,1,0,0,apartment,860,off-street parking,w/d hookups,tx,27.6349,'-97.3103,7035793742
845,1,1,0,0,apartment,654,detached garage,w/d hookups,tx,32.5467,'-94.7487,7035796026
750,1,1,0,0,apartment,355,off-street parking,laundry in bldg,co,38.8351,'-104.818,7035799501
820,1,1,0,0,apartment,783,detached garage,w/d in unit,id,43.4903,'-111.997,7035804861
930,1,1,0,0,apartment,600,off-street parking,laundry on site,or,44.0606,'-123,7035806951
1095,1,1,0,0,apartment,750,off-street parking,laundry in bldg,mn,44.9472,'-93.3269,7035808529
1361,1,1,0,0,apartment,811,off-street parking,w/d in unit,co,39.8836,'-105.094,7035814041
1025,1,1,0,0,apartment,730,off-street parking,laundry on site,mn,44.948,'-93.2894,7035815081
850,1,1,0,0,apartment,860,off-street parking,no laundry on site,fl,26.1321,'-81.7756,7035816381
1240,1,1,0,0,apartment,843,attached garage,w/d in unit,wi,43.0394,'-88.1184,7035817876
900,1,1,0,0,condo,850,street parking,laundry in bldg,ks,39.0495,'-94.6025,7035820920
1025,1,1,0,0,apartment,740,attached garage,w/d hookups,wi,43.0564,'-87.9061,7035823119
25,1,1,0,0,apartment,768,off-street parking,laundry in bldg,mi,43.0298,'-83.7593,7035824850
1450,1,1,0,0,condo,722,attached garage,w/d in unit,ks,39.1052,'-94.5761,7035826129
825,1,1,0,0,apartment,678,carport,w/d in unit,id,43.4903,'-111.995,7035827898
550,1,1,0,0,apartment,680,off-street parking,laundry on site,ky,38.3849,'-82.5036,7035830152
1377,1,1,0,1,apartment,550,off-street parking,laundry on site,co,40.5688,'-105.093,7035832098
500,1,1,0,0,apartment,735,off-street parking,laundry in bldg,oh,39.76,'-84.1321,7035832165
975,1,1,0,1,apartment,736,off-street parking,w/d in unit,tx,30.6582,'-96.3351,7035836372
1150,1,1,0,1,townhouse,1274,off-street parking,w/d in unit,tx,30.038,'-93.8306,7035836531
2295,1,1,0,0,apartment,740,carport,laundry on site,ca,37.3062,'-121.966,7035839774
1399,1,1,0,0,apartment,612,off-street parking,w/d in unit,nh,42.8227,'-71.6272,7035840545
375,1,1,0,0,duplex,650,off-street parking,no laundry on site,mi,43.1777,'-83.7171,7035847378
640,1,1,0,0,apartment,646,off-street parking,laundry on site,wi,44.5226,'-89.5584,7035848852
1415,1,1,0,0,condo,873,off-street parking,laundry in bldg,ct,41.7691,'-72.7026,7035851076
1810,1,1,0,0,apartment,625,detached garage,w/d in unit,ca,33.5145,'-117.708,7035851184
1415,1,1,0,0,condo,873,off-street parking,laundry in bldg,ct,41.7691,'-72.7026,7035851443
819,1,1,0,0,apartment,641,off-street parking,w/d in unit,ne,40.8247,'-96.6252,7035852395
1100,1,1,0,0,apartment,782,detached garage,laundry in bldg,fl,25.9571,'-80.1814,7035853409
450,1,1,0,1,apartment,1400,off-street parking,w/d in unit,ny,43.4573,'-76.5224,7035855208
795,1,1,0,0,apartment,718,street parking,laundry on site,ok,35.3913,'-97.5534,7035856317
1800,1,1,0,0,apartment,602,off-street parking,laundry on site,ma,42.2729,'-71.7995,7035860050
600,1,1,0,1,house,3000,off-street parking,w/d in unit,ny,43.4543,'-76.5149,7035860215
895,1,1,0,0,house,1100,carport,w/d hookups,az,32.2465,'-111.047,7035860232
1350,1,1,0,0,apartment,675,off-street parking,laundry on site,ny,41.514,'-73.9493,7035861342
600,1,1,0,0,apartment,500,off-street parking,laundry on site,nm,35.101,'-106.518,7035864077
975,1,1,0,0,apartment,736,carport,w/d in unit,ca,36.2682,'-119.817,7035864814
475,1,1,0,1,apartment,300,off-street parking,laundry in bldg,ga,32.7885,'-83.6683,7035865884
3000,1,1,0,1,house,1100,off-street parking,laundry on site,ks,39.0432,'-95.6896,7035869956
1250,1,1,0,0,apartment,620,off-street parking,w/d in unit,nm,35.6219,'-105.869,7035875206
1010,1,1,0,0,apartment,702,carport,w/d hookups,ca,38.0024,'-121.324,7035876092
655,1,1,0,0,apartment,715,off-street parking,w/d hookups,nc,34.989,'-79.2228,7035880309
425,1,1,0,0,apartment,945,street parking,laundry on site,in,40.1925,'-85.3845,7035881779
899,1,1,0,0,apartment,586,off-street parking,laundry in bldg,mn,44.9811,'-93.0875,7035887843
1625,1,1,0,0,apartment,800,attached garage,laundry in bldg,wi,43.0769,'-89.3814,7035889178
825,1,1,0,0,apartment,850,off-street parking,w/d in unit,ky,38.1564,'-85.8165,7035889997
900,1,1,0,0,apartment,700,street parking,laundry in bldg,pa,39.3008,'-76.614,7035892439
1200,1,1,0,1,apartment,900,off-street parking,laundry in bldg,ks,39.0434,'-95.6888,7035894757
1200,1,1,0,0,condo,823,attached garage,laundry in bldg,nj,39.3664,'-74.4317,7035900904
1600,1,1,0,1,apartment,1000,off-street parking,laundry in bldg,ks,39.0441,'-95.689,7035901125
1750,1,1,0,0,apartment,500,off-street parking,no laundry on site,ca,33.1583,'-117.344,7035901184
1105,1,1,0,0,apartment,682,carport,w/d in unit,ca,36.3024,'-119.808,7035903955
1600,1,1,0,0,apartment,680,off-street parking,laundry on site,ma,42.1645,'-71.1355,7035904407
850,1,1,0,0,apartment,1000,off-street parking,laundry in bldg,id,47.6977,'-117.375,7035904468
950,1,1,0,0,apartment,900,street parking,laundry on site,fl,28.0351,'-80.6074,7035906528
850,1,1,0,0,apartment,1000,off-street parking,laundry in bldg,id,47.6977,'-117.375,7035906859
1850,1,1,0,0,house,750,off-street parking,w/d in unit,ca,35.3795,'-120.845,7035907491
649,1,1,0,1,apartment,1091,off-street parking,w/d in unit,pa,41.0115,'-76.4384,7035908106
745,1,1,0,0,apartment,719,detached garage,w/d hookups,ne,40.851,'-96.711,7035909305
1050,1,1,0,0,apartment,750,carport,w/d in unit,ut,40.2633,'-111.68,7035910292
449,1,1,0,0,apartment,400,off-street parking,laundry in bldg,in,39.8326,'-86.0836,7035910561
1265,1,1,0,0,apartment,644,carport,w/d hookups,ca,38.1075,'-121.276,7035911905
2650,1,1,0,0,apartment,688,carport,laundry on site,ca,37.3399,'-121.987,7035915373
1025,1,1,0,0,apartment,740,attached garage,w/d hookups,wi,43.0564,'-87.9061,7035929201
732,1,1,0,0,apartment,896,off-street parking,w/d hookups,tn,36.5796,'-87.429,7035929548
610,1,1,0,0,apartment,744,off-street parking,laundry in bldg,wi,44.5173,'-87.9639,7035930289
585,1,1,0,0,apartment,600,off-street parking,laundry on site,nm,35.0691,'-106.556,7035931234
1775,1,1,0,0,apartment,675,attached garage,laundry in bldg,ca,34.1032,'-118.337,7035935262
674,1,1,0,0,apartment,780,attached garage,laundry on site,oh,41.5825,'-81.4865,7035935501
585,1,1,0,0,apartment,600,off-street parking,laundry on site,nm,35.0691,'-106.556,7035936522
450,1,1,0,0,duplex,550,off-street parking,w/d hookups,ks,37.6912,'-97.3003,7035937636
775,1,1,0,1,cottage/cabin,800,carport,laundry in bldg,ca,41.1103,'-122.316,7035939487
325,1,1,0,1,apartment,300,street parking,laundry in bldg,nd,48.2602,'-101.297,7035940120
510,1,1,0,1,apartment,300,off-street parking,laundry in bldg,nd,48.2602,'-101.297,7035940300
175,1,1,0,1,apartment,300,off-street parking,laundry in bldg,nd,48.2602,'-101.297,7035940509
685,1,1,0,0,apartment,700,street parking,laundry on site,nm,35.0808,'-106.63,7035943599
1200,1,1,0,0,apartment,850,off-street parking,w/d in unit,co,39.9172,'-105.493,7035945789
800,1,1,0,0,apartment,700,off-street parking,laundry in bldg,wi,43.071,'-87.8832,7035946680
530,1,1,0,0,apartment,700,off-street parking,laundry on site,wi,44.5212,'-89.5588,7035950614
1110,1,1,0,0,apartment,665,off-street parking,laundry in bldg,md,39.4242,'-77.4597,7035952316
500,1,1,0,0,apartment,735,off-street parking,laundry on site,oh,39.76,'-84.1321,7035952689
1405,1,1,0,0,apartment,825,off-street parking,w/d in unit,co,40.1511,'-105.137,7035954096
1130,1,1,0,0,apartment,684,carport,w/d in unit,or,44.5904,'-123.272,7035954471
675,1,1,0,0,apartment,800,off-street parking,w/d hookups,tx,27.6793,'-97.295,7035954607
835,1,1,0,0,apartment,475,off-street parking,laundry on site,id,43.5969,'-116.187,7035954965
1510,1,1,0,0,apartment,857,off-street parking,w/d in unit,co,40.1511,'-105.136,7035957093
800,1,1,0,0,apartment,500,off-street parking,laundry in bldg,pa,40.444,'-79.9552,7035960562
930,1,1,0,0,apartment,635,off-street parking,laundry in bldg,ny,43.1099,'-76.187,7035966545
1400,1,1,0,0,condo,850,off-street parking,laundry on site,ma,42.3223,'-72.6313,7035968864
715,1,1,0,0,apartment,576,street parking,laundry on site,fl,30.2742,'-81.6066,7035974363
500,1,1,0,0,apartment,740,off-street parking,laundry in bldg,ks,37.6859,'-97.3062,7035977619
845,1,1,0,0,apartment,820,detached garage,w/d in unit,nd,48.2111,'-101.332,7035979499
1700,1,1,0,0,apartment,820,detached garage,w/d in unit,nd,46.8394,'-100.784,7035980891
475,1,1,0,1,apartment,300,off-street parking,laundry in bldg,ga,32.7885,'-83.6683,7035985554
185,1,1,0,1,apartment,300,off-street parking,laundry in bldg,ga,32.7885,'-83.6683,7035985671
325,1,1,0,1,apartment,300,off-street parking,laundry in bldg,ga,32.7885,'-83.6683,7035985886
1750,1,1,0,0,condo,595,attached garage,w/d in unit,hi,21.346,'-157.904,7035987140
595,1,1,0,0,apartment,750,detached garage,laundry in bldg,mn,46.8564,'-96.8123,7035987899
760,1,1,0,0,apartment,440,off-street parking,laundry in bldg,ak,61.1958,'-149.9,7035992427
500,1,1,0,0,apartment,735,off-street parking,laundry on site,oh,39.76,'-84.1321,7035993599
1853,1,1,0,0,apartment,730,detached garage,w/d in unit,co,40.0401,'-105.258,7035995340
495,1,1,0,0,apartment,479,off-street parking,laundry in bldg,nd,47.9318,'-97.0213,7035999411
750,1,1,0,0,cottage/cabin,800,off-street parking,no laundry on site,ma,42.101,'-72.3196,7036000372
779,1,1,0,0,apartment,550,off-street parking,laundry on site,tn,35.8456,'-86.3903,7036000894
575,1,1,0,0,apartment,680,off-street parking,no laundry on site,oh,41.8029,'-80.9474,7036001146
590,1,1,0,0,apartment,840,off-street parking,laundry on site,la,32.5449,'-93.7038,7036001534
1400,1,1,0,0,apartment,670,off-street parking,w/d in unit,or,44.8653,'-124.041,7036001636
1010,1,1,0,0,apartment,702,carport,w/d hookups,ca,38.0024,'-121.324,7036002505
985,1,1,0,0,apartment,850,carport,laundry on site,ca,35.337,'-119.064,7036006973
680,1,1,0,0,apartment,700,off-street parking,laundry in bldg,il,41.5547,'-90.54,7036012979
890,1,1,0,0,apartment,726,off-street parking,laundry in bldg,tx,31.8682,'-102.394,7036014093
1100,1,1,0,1,condo,440,carport,laundry on site,tx,27.8239,'-97.3878,7036015759
2625,1,1,0,0,apartment,678,carport,w/d in unit,ca,34.4352,'-119.879,7036016665
1025,1,1,0,0,apartment,740,attached garage,w/d hookups,wi,43.0564,'-87.9061,7036017824
1395,1,1,0,0,apartment,400,off-street parking,laundry in bldg,mi,42.272,'-83.7497,7036019282
475,1,1,0,0,duplex,615,off-street parking,no laundry on site,tn,36.3141,'-82.3659,7036024326
1285,1,1,0,0,apartment,500,off-street parking,laundry in bldg,ny,42.9021,'-78.8778,7036024536
2400,1,1,0,1,apartment,900,street parking,laundry on site,ak,60.6145,'-151.255,7036031659
1450,1,1,0,0,condo,600,detached garage,laundry in bldg,ak,61.2193,'-149.892,7036034126
675,1,1,0,0,apartment,1294,attached garage,w/d in unit,ia,42.0222,'-93.6516,7036034253
1377,1,1,0,0,apartment,550,off-street parking,laundry on site,co,40.5688,'-105.093,7036037449
980,1,1,0,0,apartment,550,off-street parking,laundry on site,ca,38.6448,'-121.268,7036037817
1100,1,1,0,1,apartment,900,off-street parking,w/d in unit,in,40.4049,'-86.8901,7036048966
649,1,1,0,1,apartment,1091,off-street parking,w/d in unit,pa,41.0115,'-76.4384,7036049886
874,1,1,0,0,apartment,700,off-street parking,w/d in unit,al,33.4949,'-86.7792,7036050035
705,1,1,0,0,apartment,900,off-street parking,w/d hookups,ms,32.3932,'-90.1629,7036056242
865,1,1,0,0,apartment,800,no parking,laundry in bldg,ny,42.9366,'-78.8455,7036056850
740,1,1,0,0,apartment,850,off-street parking,laundry in bldg,mi,42.2438,'-83.6185,7036057130
900,1,1,0,0,apartment,800,off-street parking,w/d in unit,ks,39.116,'-94.764,7036060742
1495,1,1,0,0,apartment,634,attached garage,w/d in unit,mn,44.9512,'-93.0902,7036062849
800,1,1,0,0,apartment,640,off-street parking,laundry on site,va,38.0151,'-78.4732,7036063276
850,1,1,0,0,apartment,800,no parking,laundry in bldg,ny,42.9366,'-78.8455,7036063523
1350,1,1,0,0,apartment,1150,off-street parking,w/d in unit,pa,40.325,'-75.9442,7036065219
850,1,1,0,0,apartment,800,no parking,laundry in bldg,ny,42.9366,'-78.8455,7036067970
740,1,1,0,0,apartment,850,off-street parking,laundry in bldg,mi,42.2437,'-83.6187,7036074080
721,1,1,0,0,apartment,704,off-street parking,w/d in unit,or,44.8454,'-123.232,7036074947
995,1,1,0,0,apartment,900,attached garage,laundry in bldg,wi,42.992,'-87.8893,7036076457
2000,1,1,0,0,apartment,1314,off-street parking,w/d in unit,ny,42.9649,'-78.7321,7036076521
890,1,1,0,0,apartment,875,off-street parking,laundry in bldg,ny,42.7675,'-78.7835,7036076925
999,1,1,0,0,apartment,800,off-street parking,laundry on site,fl,30.2036,'-85.8541,7036079280
650,1,1,0,0,apartment,460,carport,no laundry on site,fl,30.3049,'-81.6026,7036081436
2715,1,1,0,0,apartment,720,carport,w/d in unit,ca,34.4348,'-119.884,7036086619
735,1,1,0,0,apartment,750,off-street parking,laundry in bldg,pa,41.3914,'-75.6657,7036090680
1610,1,1,0,0,apartment,750,carport,laundry on site,ca,34.0229,'-117.897,7036090903
1500,1,1,0,1,in-law,400,off-street parking,laundry on site,hi,22.1108,'-159.354,7036096090
860,1,1,0,0,apartment,580,carport,laundry on site,ca,35.3674,'-119.048,7036098191
1385,1,1,0,0,apartment,800,off-street parking,w/d in unit,co,40.1524,'-105.131,7036098261
825,1,1,0,0,apartment,512,off-street parking,laundry on site,or,44.5897,'-123.258,7036102485
975,1,1,0,0,apartment,700,street parking,laundry in bldg,mi,42.3624,'-83.0673,7036103298
865,1,1,0,0,apartment,660,attached garage,laundry in bldg,wi,43.1205,'-89.3523,7036104184
1700,1,1,0,0,apartment,820,detached garage,w/d in unit,nd,46.8394,'-100.784,7036105974
800,1,1,0,1,apartment,350,off-street parking,laundry on site,ma,42.747,'-73.2115,7036108342
985,1,1,0,0,apartment,850,carport,laundry on site,ca,35.337,'-119.064,7036108609
490,1,1,0,0,apartment,500,off-street parking,laundry on site,nm,35.0689,'-106.565,7036108896
705,1,1,0,0,apartment,900,off-street parking,w/d hookups,ms,32.3932,'-90.1629,7036110343
975,1,1,0,0,apartment,700,street parking,laundry in bldg,mi,42.3624,'-83.0673,7036110351
1010,1,1,0,0,apartment,702,carport,w/d hookups,ca,38.0024,'-121.324,7036114778
